"TIME","GEO","PARTNER","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2014","Finland","Netherlands","Age reached during the year","Total","Number","Total","267",""
"2014","Finland","Austria","Age reached during the year","Total","Number","Total","136",""
"2014","Finland","Poland","Age reached during the year","Total","Number","Total","157",""
"2014","Finland","Portugal","Age reached during the year","Total","Number","Total","157",""
"2014","Finland","Romania","Age reached during the year","Total","Number","Total","52",""
"2014","Finland","Slovenia","Age reached during the year","Total","Number","Total","7",""
"2014","Finland","Slovakia","Age reached during the year","Total","Number","Total","18",""
"2014","Finland","Finland","Age reached during the year","Total","Number","Total","0",""
"2014","Finland","Sweden","Age reached during the year","Total","Number","Total","3,064",""
"2014","Finland","United Kingdom","Age reached during the year","Total","Number","Total","1,274",""
"2014","Finland","Norway","Age reached during the year","Total","Number","Total","586",""
"2014","Finland","Switzerland","Age reached during the year","Total","Number","Total","391",""
"2014","Sweden","Total","Age reached during the year","Total","Number","Total","51,237",""
"2014","Sweden","Belgium","Age reached during the year","Total","Number","Total","286",""
"2014","Sweden","Bulgaria","Age reached during the year","Total","Number","Total","151",""
"2014","Sweden","Czechia","Age reached during the year","Total","Number","Total","131",""
"2014","Sweden","Denmark","Age reached during the year","Total","Number","Total","4,222",""
"2014","Sweden","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","2,455",""
"2014","Sweden","Estonia","Age reached during the year","Total","Number","Total","229",""
"2014","Sweden","Ireland","Age reached during the year","Total","Number","Total","229",""
"2014","Sweden","Greece","Age reached during the year","Total","Number","Total","367",""
"2014","Sweden","Spain","Age reached during the year","Total","Number","Total","1,246",""
"2014","Sweden","France","Age reached during the year","Total","Number","Total","888",""
"2014","Sweden","Croatia","Age reached during the year","Total","Number","Total","84",""
"2014","Sweden","Italy","Age reached during the year","Total","Number","Total","426",""
"2014","Sweden","Cyprus","Age reached during the year","Total","Number","Total","59",""
"2014","Sweden","Latvia","Age reached during the year","Total","Number","Total","155",""
"2014","Sweden","Lithuania","Age reached during the year","Total","Number","Total","262",""
"2014","Sweden","Luxembourg","Age reached during the year","Total","Number","Total","110",""
"2014","Sweden","Hungary","Age reached during the year","Total","Number","Total","288",""
"2014","Sweden","Netherlands","Age reached during the year","Total","Number","Total","711",""
"2014","Sweden","Austria","Age reached during the year","Total","Number","Total","261",""
"2014","Sweden","Poland","Age reached during the year","Total","Number","Total","1,144",""
"2014","Sweden","Portugal","Age reached during the year","Total","Number","Total","327",""
"2014","Sweden","Romania","Age reached during the year","Total","Number","Total","379",""
"2014","Sweden","Slovenia","Age reached during the year","Total","Number","Total","29",""
"2014","Sweden","Slovakia","Age reached during the year","Total","Number","Total","48",""
"2014","Sweden","Finland","Age reached during the year","Total","Number","Total","2,614",""
"2014","Sweden","Sweden","Age reached during the year","Total","Number","Total","0",""
"2014","Sweden","United Kingdom","Age reached during the year","Total","Number","Total","3,622",""
"2014","Sweden","Norway","Age reached during the year","Total","Number","Total","5,866",""
"2014","Sweden","Switzerland","Age reached during the year","Total","Number","Total","665",""
"2014","United Kingdom","Total","Age reached during the year","Total","Number","Total","319,086",""
"2014","United Kingdom","Belgium","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Bulgaria","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Czechia","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Denmark","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","7,953",""
"2014","United Kingdom","Estonia","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Ireland","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Greece","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Spain","Age reached during the year","Total","Number","Total","18,002",""
"2014","United Kingdom","France","Age reached during the year","Total","Number","Total","25,740",""
"2014","United Kingdom","Croatia","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Italy","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Cyprus","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Latvia","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Lithuania","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Luxembourg","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Hungary","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Netherlands","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Austria","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Poland","Age reached during the year","Total","Number","Total","19,645",""
"2014","United Kingdom","Portugal","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Romania","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Slovenia","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Slovakia","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Finland","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Sweden","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","United Kingdom","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Norway","Age reached during the year","Total","Number","Total",":",""
"2014","United Kingdom","Switzerland","Age reached during the year","Total","Number","Total",":",""
"2014","Norway","Total","Age reached during the year","Total","Number","Total","29,308",""
"2014","Norway","Belgium","Age reached during the year","Total","Number","Total","125",""
"2014","Norway","Bulgaria","Age reached during the year","Total","Number","Total","108",""
"2014","Norway","Czechia","Age reached during the year","Total","Number","Total","99",""
"2014","Norway","Denmark","Age reached during the year","Total","Number","Total","1,583",""
"2014","Norway","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","1,365",""
"2014","Norway","Estonia","Age reached during the year","Total","Number","Total","297",""
"2014","Norway","Ireland","Age reached during the year","Total","Number","Total","85",""
"2014","Norway","Greece","Age reached during the year","Total","Number","Total","73",""
"2014","Norway","Spain","Age reached during the year","Total","Number","Total","786",""
"2014","Norway","France","Age reached during the year","Total","Number","Total","593",""
"2014","Norway","Croatia","Age reached during the year","Total","Number","Total","59",""
"2014","Norway","Italy","Age reached during the year","Total","Number","Total","213",""
"2014","Norway","Cyprus","Age reached during the year","Total","Number","Total","16",""
"2014","Norway","Latvia","Age reached during the year","Total","Number","Total","377",""
"2014","Norway","Lithuania","Age reached during the year","Total","Number","Total","1,355",""
"2014","Norway","Luxembourg","Age reached during the year","Total","Number","Total","18",""
"2014","Norway","Hungary","Age reached during the year","Total","Number","Total","112",""
"2014","Norway","Netherlands","Age reached during the year","Total","Number","Total","369",""
"2014","Norway","Austria","Age reached during the year","Total","Number","Total","111",""
"2014","Norway","Poland","Age reached during the year","Total","Number","Total","2,795",""
"2014","Norway","Portugal","Age reached during the year","Total","Number","Total","101",""
"2014","Norway","Romania","Age reached during the year","Total","Number","Total","225",""
"2014","Norway","Slovenia","Age reached during the year","Total","Number","Total","14",""
"2014","Norway","Slovakia","Age reached during the year","Total","Number","Total","196",""
"2014","Norway","Finland","Age reached during the year","Total","Number","Total","437",""
"2014","Norway","Sweden","Age reached during the year","Total","Number","Total","5,725",""
